commodity,date,price
SANGAMNER(MS),2009-07-01,463
SANGAMNER(MS),2010-07-01,536
SANGAMNER(MS),2013-07-01,1970
SANGAMNER(MS),2014-07-01,1626
SANGAMNER(MS),2015-07-01,1719
SANGAMNER(MS),2005-08-01,511
SANGAMNER(MS),2006-08-01,318
SANGAMNER(MS),2007-08-01,811
SANGAMNER(MS),2009-08-01,479
SANGAMNER(MS),2010-08-01,658
SANGAMNER(MS),2013-08-01,3329
SANGAMNER(MS),2014-08-01,1492
SANGAMNER(MS),2015-08-01,3494
SANGAMNER(MS),2005-09-01,696
SANGAMNER(MS),2006-09-01,322
SANGAMNER(MS),2007-09-01,988
SANGAMNER(MS),2009-09-01,514
SANGAMNER(MS),2010-09-01,870
SANGAMNER(MS),2013-09-01,3664
SANGAMNER(MS),2014-09-01,1370
SANGAMNER(MS),2015-09-01,3118
SANGAMNER(MS),2005-10-01,773
SANGAMNER(MS),2006-10-01,351
SANGAMNER(MS),2007-10-01,900
SANGAMNER(MS),2008-10-01,511
SANGAMNER(MS),2009-10-01,1013
SANGAMNER(MS),2010-10-01,996
SANGAMNER(MS),2011-10-01,800
SANGAMNER(MS),2013-10-01,2818
SANGAMNER(MS),2014-10-01,1371
SANGAMNER(MS),2015-10-01,3077
SANGAMNER(MS),2005-11-01,902
SANGAMNER(MS),2006-11-01,180
SANGAMNER(MS),2007-11-01,607
SANGAMNER(MS),2008-11-01,771
SANGAMNER(MS),2009-11-01,1304
SANGAMNER(MS),2010-11-01,1715
SANGAMNER(MS),2011-11-01,700
SANGAMNER(MS),2013-11-01,2191
SANGAMNER(MS),2014-11-01,1340
SANGAMNER(MS),2015-11-01,2707
SANGAMNER(MS),2005-12-01,482
SANGAMNER(MS),2006-12-01,547
SANGAMNER(MS),2007-12-01,475
SANGAMNER(MS),2008-12-01,812
SANGAMNER(MS),2009-12-01,1435
SANGAMNER(MS),2010-12-01,2347
SANGAMNER(MS),2013-12-01,1278
SANGAMNER(MS),2014-12-01,1415
SANGAMNER(MS),2015-12-01,1526
SATANA(MS),2005-01-01,240
SATANA(MS),2007-01-01,879
SATANA(MS),2009-01-01,1223
SATANA(MS),2010-01-01,1313
SATANA(MS),2011-01-01,2195
SATANA(MS),2016-01-01,957
SATANA(MS),2005-02-01,250
SATANA(MS),2007-02-01,974
SATANA(MS),2009-02-01,1126
SATANA(MS),2010-02-01,1028
SATANA(MS),2011-02-01,829
SATANA(MS),2015-02-01,1140
SATANA(MS),2016-02-01,806
SATANA(MS),2005-03-01,231
SATANA(MS),2007-03-01,615
SATANA(MS),2009-03-01,760
SATANA(MS),2010-03-01,633
SATANA(MS),2011-03-01,438
SATANA(MS),2013-03-01,900
SATANA(MS),2015-03-01,1020
SATANA(MS),2005-04-01,284
SATANA(MS),2007-04-01,418
SATANA(MS),2009-04-01,446
SATANA(MS),2010-04-01,523
SATANA(MS),2011-04-01,450
SATANA(MS),2013-04-01,800
SATANA(MS),2005-05-01,252
SATANA(MS),2007-05-01,451
SATANA(MS),2008-05-01,205
SATANA(MS),2009-05-01,469
SATANA(MS),2010-05-01,602
SATANA(MS),2013-05-01,975
SATANA(MS),2005-06-01,312
SATANA(MS),2007-06-01,771
SATANA(MS),2008-06-01,389
SATANA(MS),2013-06-01,950
SATANA(MS),2015-06-01,1454
SATANA(MS),2005-07-01,368
SATANA(MS),2007-07-01,818
SATANA(MS),2008-07-01,559
SATANA(MS),2009-07-01,598
SATANA(MS),2010-07-01,699
SATANA(MS),2011-07-01,875
SATANA(MS),2015-07-01,2025
SATANA(MS),2005-08-01,645
SATANA(MS),2007-08-01,1102
SATANA(MS),2009-08-01,654
SATANA(MS),2010-08-01,906
SATANA(MS),2011-08-01,1113
SATANA(MS),2012-08-01,633
SATANA(MS),2014-08-01,1550
SATANA(MS),2015-08-01,3860
SATANA(MS),2005-09-01,888
SATANA(MS),2006-09-01,300
SATANA(MS),2007-09-01,1404
SATANA(MS),2009-09-01,650
SATANA(MS),2010-09-01,1443
SATANA(MS),2011-09-01,925
SATANA(MS),2012-09-01,556
SATANA(MS),2014-09-01,1500
SATANA(MS),2015-09-01,4480
SATANA(MS),2006-10-01,475
SATANA(MS),2007-10-01,1383
SATANA(MS),2008-10-01,675
SATANA(MS),2009-10-01,1409
SATANA(MS),2010-10-01,1458
SATANA(MS),2011-10-01,842
SATANA(MS),2012-10-01,880
SATANA(MS),2014-10-01,1400
SATANA(MS),2015-10-01,2895
SATANA(MS),2007-11-01,715
SATANA(MS),2009-11-01,1714
SATANA(MS),2010-11-01,2429
SATANA(MS),2011-11-01,830
SATANA(MS),2012-11-01,550
SATANA(MS),2014-11-01,1400
SATANA(MS),2015-11-01,1828
SATANA(MS),2006-12-01,746
SATANA(MS),2009-12-01,1672
SATANA(MS),2010-12-01,3073
SATANA(MS),2014-12-01,1416
SATANA(MS),2015-12-01,1173
SHEROAPHULY(WB),2015-02-01,1933
SHEROAPHULY(WB),2015-07-01,3133
SHEROAPHULY(WB),2015-08-01,3975
SHEROAPHULY(WB),2015-09-01,4245
SHEROAPHULY(WB),2015-10-01,2533
SHEROAPHULY(WB),2015-11-01,2063
SHEROAPHULY(WB),2015-12-01,1750
SHIMLA,2004-01-01,1145
SHIMLA,2005-01-01,624
SHIMLA,2006-01-01,658
SHIMLA,2007-01-01,1270
SHIMLA,2008-01-01,675
SHIMLA,2004-02-01,1073
SHIMLA,2005-02-01,538
SHIMLA,2006-02-01,589
SHIMLA,2007-02-01,1500
SHIMLA,2004-03-01,795
SHIMLA,2005-03-01,525
SHIMLA,2006-03-01,564
SHIMLA,2007-03-01,1150
SHIMLA,2004-04-01,677
SHIMLA,2006-04-01,527
SHIMLA,2007-04-01,738
SHIMLA,2004-05-01,535
SHIMLA,2005-05-01,529
SHIMLA,2006-05-01,475
SHIMLA,2007-05-01,756
SHIMLA,2008-05-01,700
SHIMLA,2004-06-01,512
SHIMLA,2005-06-01,499
SHIMLA,2006-06-01,494
SHIMLA,2004-07-01,550
SHIMLA,2005-07-01,550
SHIMLA,2007-07-01,450
SHIMLA,2004-08-01,678
SHIMLA,2005-08-01,586
SHIMLA,2004-09-01,659
SHIMLA,2005-09-01,1281
SHIMLA,2004-10-01,683
SHIMLA,2005-10-01,1331
SHIMLA,2009-10-01,2100
SHIMLA,2004-11-01,679
SHIMLA,2005-11-01,1500
SHIMLA,2004-12-01,640
SHIMLA,2005-12-01,1036
SHIMLA,2007-12-01,825
SHIMLA,2009-12-01,650
SHRIRAMPUR(MS),2006-01-01,242
SHRIRAMPUR(MS),2007-01-01,594
SHRIRAMPUR(MS),2008-01-01,180
SHRIRAMPUR(MS),2009-01-01,1143
SHRIRAMPUR(MS),2010-01-01,1158
SHRIRAMPUR(MS),2011-01-01,2750
SHRIRAMPUR(MS),2012-01-01,375
SHRIRAMPUR(MS),2013-01-01,1163
SHRIRAMPUR(MS),2014-01-01,794
SHRIRAMPUR(MS),2015-01-01,1164
SHRIRAMPUR(MS),2016-01-01,1350
SHRIRAMPUR(MS),2006-02-01,210
SHRIRAMPUR(MS),2007-02-01,757
SHRIRAMPUR(MS),2008-02-01,228
SHRIRAMPUR(MS),2009-02-01,810
SHRIRAMPUR(MS),2010-02-01,1053
SHRIRAMPUR(MS),2011-02-01,821
SHRIRAMPUR(MS),2012-02-01,271
SHRIRAMPUR(MS),2013-02-01,1200
SHRIRAMPUR(MS),2014-02-01,600
SHRIRAMPUR(MS),2015-02-01,1392
SHRIRAMPUR(MS),2016-02-01,883
SHRIRAMPUR(MS),2006-03-01,216
SHRIRAMPUR(MS),2007-03-01,598
SHRIRAMPUR(MS),2008-03-01,267
SHRIRAMPUR(MS),2009-03-01,543
SHRIRAMPUR(MS),2010-03-01,525
SHRIRAMPUR(MS),2011-03-01,410
SHRIRAMPUR(MS),2012-03-01,317
SHRIRAMPUR(MS),2013-03-01,807
SHRIRAMPUR(MS),2014-03-01,629
SHRIRAMPUR(MS),2015-03-01,1090
SHRIRAMPUR(MS),2007-04-01,413
SHRIRAMPUR(MS),2008-04-01,214
SHRIRAMPUR(MS),2009-04-01,439
SHRIRAMPUR(MS),2010-04-01,345
SHRIRAMPUR(MS),2011-04-01,425
SHRIRAMPUR(MS),2012-04-01,321
SHRIRAMPUR(MS),2013-04-01,772
SHRIRAMPUR(MS),2014-04-01,558
SHRIRAMPUR(MS),2015-04-01,1032
SHRIRAMPUR(MS),2005-05-01,267
SHRIRAMPUR(MS),2006-05-01,146
SHRIRAMPUR(MS),2007-05-01,450
SHRIRAMPUR(MS),2008-05-01,200
SHRIRAMPUR(MS),2009-05-01,396
SHRIRAMPUR(MS),2010-05-01,441
SHRIRAMPUR(MS),2011-05-01,471
SHRIRAMPUR(MS),2012-05-01,313
SHRIRAMPUR(MS),2013-05-01,864
SHRIRAMPUR(MS),2014-05-01,836
SHRIRAMPUR(MS),2015-05-01,1186
SHRIRAMPUR(MS),2005-06-01,313
SHRIRAMPUR(MS),2006-06-01,250
SHRIRAMPUR(MS),2007-06-01,634
SHRIRAMPUR(MS),2008-06-01,294
SHRIRAMPUR(MS),2009-06-01,697
SHRIRAMPUR(MS),2010-06-01,593
SHRIRAMPUR(MS),2011-06-01,685
SHRIRAMPUR(MS),2012-06-01,493
SHRIRAMPUR(MS),2013-06-01,1250
SHRIRAMPUR(MS),2014-06-01,1350
SHRIRAMPUR(MS),2015-06-01,1536
SHRIRAMPUR(MS),2005-07-01,325
SHRIRAMPUR(MS),2006-07-01,250
SHRIRAMPUR(MS),2007-07-01,696
SHRIRAMPUR(MS),2008-07-01,604
SHRIRAMPUR(MS),2009-07-01,567
SHRIRAMPUR(MS),2010-07-01,622
SHRIRAMPUR(MS),2011-07-01,746
SHRIRAMPUR(MS),2012-07-01,520
SHRIRAMPUR(MS),2013-07-01,1883
SHRIRAMPUR(MS),2014-07-01,1878
SHRIRAMPUR(MS),2015-07-01,1836
SHRIRAMPUR(MS),2005-08-01,404
SHRIRAMPUR(MS),2006-08-01,356
SHRIRAMPUR(MS),2007-08-01,987
SHRIRAMPUR(MS),2008-08-01,664
SHRIRAMPUR(MS),2009-08-01,625
SHRIRAMPUR(MS),2010-08-01,808
SHRIRAMPUR(MS),2011-08-01,913
SHRIRAMPUR(MS),2012-08-01,597
SHRIRAMPUR(MS),2013-08-01,2983
SHRIRAMPUR(MS),2014-08-01,1669
SHRIRAMPUR(MS),2015-08-01,3994
SHRIRAMPUR(MS),2005-09-01,779
SHRIRAMPUR(MS),2006-09-01,364
SHRIRAMPUR(MS),2007-09-01,1157
SHRIRAMPUR(MS),2008-09-01,688
SHRIRAMPUR(MS),2009-09-01,677
SHRIRAMPUR(MS),2010-09-01,1283
SHRIRAMPUR(MS),2011-09-01,958
SHRIRAMPUR(MS),2012-09-01,569
SHRIRAMPUR(MS),2013-09-01,3829
SHRIRAMPUR(MS),2014-09-01,1496
SHRIRAMPUR(MS),2015-09-01,3979
SHRIRAMPUR(MS),2005-10-01,940
SHRIRAMPUR(MS),2006-10-01,481
SHRIRAMPUR(MS),2007-10-01,1307
SHRIRAMPUR(MS),2008-10-01,664
SHRIRAMPUR(MS),2009-10-01,1364
SHRIRAMPUR(MS),2010-10-01,1389
SHRIRAMPUR(MS),2011-10-01,717
SHRIRAMPUR(MS),2012-10-01,761
SHRIRAMPUR(MS),2013-10-01,3514
SHRIRAMPUR(MS),2014-10-01,1528
SHRIRAMPUR(MS),2015-10-01,3280
SHRIRAMPUR(MS),2006-11-01,471
SHRIRAMPUR(MS),2007-11-01,689
SHRIRAMPUR(MS),2008-11-01,972
SHRIRAMPUR(MS),2009-11-01,1525
SHRIRAMPUR(MS),2010-11-01,2050
SHRIRAMPUR(MS),2011-11-01,721
SHRIRAMPUR(MS),2012-11-01,971
SHRIRAMPUR(MS),2013-11-01,2280
SHRIRAMPUR(MS),2014-11-01,1420
SHRIRAMPUR(MS),2015-11-01,2238
SHRIRAMPUR(MS),2005-12-01,511
SHRIRAMPUR(MS),2006-12-01,543
SHRIRAMPUR(MS),2007-12-01,417
SHRIRAMPUR(MS),2008-12-01,900
SHRIRAMPUR(MS),2009-12-01,1412
SHRIRAMPUR(MS),2010-12-01,2900
SHRIRAMPUR(MS),2011-12-01,550
SHRIRAMPUR(MS),2012-12-01,972
SHRIRAMPUR(MS),2013-12-01,1067
SHRIRAMPUR(MS),2014-12-01,1364
SHRIRAMPUR(MS),2015-12-01,1410
SINNAR(MS),1998-01-01,1081
SINNAR(MS),1999-01-01,462
SINNAR(MS),2000-01-01,222
SINNAR(MS),2001-01-01,471
SINNAR(MS),2002-01-01,228
SINNAR(MS),2003-01-01,155
SINNAR(MS),2004-01-01,725
SINNAR(MS),2005-01-01,247
SINNAR(MS),2006-01-01,269
SINNAR(MS),2007-01-01,775
SINNAR(MS),2008-01-01,241
SINNAR(MS),2009-01-01,1261
SINNAR(MS),2010-01-01,1139
SINNAR(MS),2011-01-01,2061
SINNAR(MS),2012-01-01,358
SINNAR(MS),2013-01-01,1352
SINNAR(MS),2015-01-01,1205
SINNAR(MS),2016-01-01,988
SINNAR(MS),1998-02-01,888
SINNAR(MS),1999-02-01,246
SINNAR(MS),2000-02-01,222
SINNAR(MS),2001-02-01,325
SINNAR(MS),2002-02-01,191
SINNAR(MS),2003-02-01,130
SINNAR(MS),2004-02-01,644
SINNAR(MS),2005-02-01,247
SINNAR(MS),2006-02-01,181
SINNAR(MS),2007-02-01,945
SINNAR(MS),2008-02-01,242
SINNAR(MS),2009-02-01,1012
SINNAR(MS),2010-02-01,978
SINNAR(MS),2011-02-01,896
SINNAR(MS),2012-02-01,285
SINNAR(MS),2013-02-01,1355
SINNAR(MS),2015-02-01,1356
SINNAR(MS),2016-02-01,701
SINNAR(MS),1998-03-01,359
SINNAR(MS),1999-03-01,216
SINNAR(MS),2000-03-01,254
SINNAR(MS),2001-03-01,315
SINNAR(MS),2002-03-01,182
SINNAR(MS),2003-03-01,218
SINNAR(MS),2004-03-01,380
SINNAR(MS),2005-03-01,210
SINNAR(MS),2006-03-01,149
SINNAR(MS),2007-03-01,618
SINNAR(MS),2008-03-01,303
SINNAR(MS),2009-03-01,650
SINNAR(MS),2010-03-01,590
SINNAR(MS),2011-03-01,422
SINNAR(MS),2012-03-01,267
SINNAR(MS),2013-03-01,931
SINNAR(MS),2015-03-01,990
SINNAR(MS),1998-04-01,227
SINNAR(MS),1999-04-01,333
SINNAR(MS),2000-04-01,179
SINNAR(MS),2001-04-01,229
SINNAR(MS),2002-04-01,160
SINNAR(MS),2003-04-01,272
SINNAR(MS),2004-04-01,272
SINNAR(MS),2005-04-01,217
SINNAR(MS),2006-04-01,225
SINNAR(MS),2007-04-01,431
SINNAR(MS),2008-04-01,290
SINNAR(MS),2009-04-01,422
SINNAR(MS),2010-04-01,481
SINNAR(MS),2011-04-01,445
SINNAR(MS),2012-04-01,378
SINNAR(MS),2015-04-01,842
SINNAR(MS),1998-05-01,301
SINNAR(MS),1999-05-01,430
SINNAR(MS),2000-05-01,150
SINNAR(MS),2001-05-01,193
SINNAR(MS),2002-05-01,166
SINNAR(MS),2003-05-01,289
SINNAR(MS),2004-05-01,294
SINNAR(MS),2005-05-01,199
SINNAR(MS),2006-05-01,157
SINNAR(MS),2007-05-01,453
SINNAR(MS),2008-05-01,230
SINNAR(MS),2009-05-01,448
SINNAR(MS),2010-05-01,471
SINNAR(MS),2011-05-01,481
SINNAR(MS),2012-05-01,310
SINNAR(MS),2015-05-01,936
SINNAR(MS),1998-06-01,622
SINNAR(MS),1999-06-01,405
SINNAR(MS),2000-06-01,150
SINNAR(MS),2001-06-01,283
SINNAR(MS),2002-06-01,279
SINNAR(MS),2003-06-01,423
SINNAR(MS),2004-06-01,359
SINNAR(MS),2005-06-01,257
SINNAR(MS),2006-06-01,268
SINNAR(MS),2007-06-01,778
SINNAR(MS),2008-06-01,328
SINNAR(MS),2009-06-01,619
SINNAR(MS),2010-06-01,522
SINNAR(MS),2011-06-01,633
SINNAR(MS),2012-06-01,351
SINNAR(MS),2015-06-01,1450
SINNAR(MS),1997-07-01,121
SINNAR(MS),1998-07-01,840
SINNAR(MS),1999-07-01,405
SINNAR(MS),2000-07-01,194
SINNAR(MS),2001-07-01,355
SINNAR(MS),2002-07-01,350
SINNAR(MS),2003-07-01,447
SINNAR(MS),2004-07-01,349
SINNAR(MS),2005-07-01,333
SINNAR(MS),2006-07-01,300
SINNAR(MS),2007-07-01,816
SINNAR(MS),2009-07-01,601
SINNAR(MS),2010-07-01,604
SINNAR(MS),2011-07-01,775
SINNAR(MS),2012-07-01,500
SINNAR(MS),2014-07-01,1675
SINNAR(MS),2015-07-01,2117
SINNAR(MS),1997-08-01,173
SINNAR(MS),1998-08-01,1317
SINNAR(MS),1999-08-01,390
SINNAR(MS),2000-08-01,253
SINNAR(MS),2001-08-01,539
SINNAR(MS),2002-08-01,437
SINNAR(MS),2003-08-01,491
SINNAR(MS),2004-08-01,378
SINNAR(MS),2005-08-01,646
SINNAR(MS),2006-08-01,275
SINNAR(MS),2007-08-01,1202
SINNAR(MS),2009-08-01,658
SINNAR(MS),2010-08-01,829
SINNAR(MS),2011-08-01,1014
SINNAR(MS),2014-08-01,1406
SINNAR(MS),2015-08-01,4076
SINNAR(MS),1997-09-01,230
SINNAR(MS),1998-09-01,1779
SINNAR(MS),1999-09-01,636
SINNAR(MS),2000-09-01,277
SINNAR(MS),2001-09-01,490
SINNAR(MS),2002-09-01,425
SINNAR(MS),2003-09-01,514
SINNAR(MS),2004-09-01,387
SINNAR(MS),2005-09-01,870
SINNAR(MS),2006-09-01,255
SINNAR(MS),2007-09-01,1462
SINNAR(MS),2008-09-01,615
SINNAR(MS),2009-09-01,581
SINNAR(MS),2010-09-01,1334
SINNAR(MS),2011-09-01,945
SINNAR(MS),2012-09-01,407
SINNAR(MS),2014-09-01,1183
SINNAR(MS),2015-09-01,3900
SINNAR(MS),1997-10-01,301
SINNAR(MS),1998-10-01,1874
SINNAR(MS),1999-10-01,553
SINNAR(MS),2000-10-01,398
SINNAR(MS),2001-10-01,516
SINNAR(MS),2002-10-01,578
SINNAR(MS),2003-10-01,729
SINNAR(MS),2004-10-01,494
SINNAR(MS),2005-10-01,1138
SINNAR(MS),2006-10-01,280
SINNAR(MS),2007-10-01,1316
SINNAR(MS),2008-10-01,655
SINNAR(MS),2009-10-01,1278
SINNAR(MS),2010-10-01,1450
SINNAR(MS),2011-10-01,819
SINNAR(MS),2013-10-01,3535
SINNAR(MS),2014-10-01,1025
SINNAR(MS),2015-10-01,2347
SINNAR(MS),1997-11-01,496
SINNAR(MS),1998-11-01,1233
SINNAR(MS),1999-11-01,426
SINNAR(MS),2000-11-01,637
SINNAR(MS),2001-11-01,655
SINNAR(MS),2002-11-01,405
SINNAR(MS),2003-11-01,519
SINNAR(MS),2004-11-01,406
SINNAR(MS),2005-11-01,1035
SINNAR(MS),2006-11-01,452
SINNAR(MS),2007-11-01,892
SINNAR(MS),2008-11-01,988
SINNAR(MS),2009-11-01,1154
SINNAR(MS),2010-11-01,1533
SINNAR(MS),2011-11-01,700
SINNAR(MS),2012-11-01,847
SINNAR(MS),2014-11-01,1350
SINNAR(MS),2015-11-01,1680
SINNAR(MS),1997-12-01,708
SINNAR(MS),1998-12-01,1013
SINNAR(MS),1999-12-01,281
SINNAR(MS),2000-12-01,500
SINNAR(MS),2001-12-01,372
SINNAR(MS),2002-12-01,227
SINNAR(MS),2003-12-01,660
SINNAR(MS),2004-12-01,322
SINNAR(MS),2005-12-01,512
SINNAR(MS),2006-12-01,633
SINNAR(MS),2007-12-01,503
SINNAR(MS),2008-12-01,1023
SINNAR(MS),2009-12-01,974
SINNAR(MS),2010-12-01,1391
SINNAR(MS),2011-12-01,546
SINNAR(MS),2013-12-01,3200
SINNAR(MS),2014-12-01,1425
SINNAR(MS),2015-12-01,1023
SOLAPUR(MS),2004-01-01,550
SOLAPUR(MS),2005-01-01,263
SOLAPUR(MS),2006-01-01,240
SOLAPUR(MS),2007-01-01,500
SOLAPUR(MS),2008-01-01,272
SOLAPUR(MS),2009-01-01,736
SOLAPUR(MS),2010-01-01,628
SOLAPUR(MS),2011-01-01,1449
SOLAPUR(MS),2012-01-01,346
SOLAPUR(MS),2013-01-01,1013
SOLAPUR(MS),2014-01-01,676
SOLAPUR(MS),2015-01-01,918
SOLAPUR(MS),2016-01-01,958
SOLAPUR(MS),2005-02-01,219
SOLAPUR(MS),2006-02-01,158
SOLAPUR(MS),2007-02-01,574
SOLAPUR(MS),2008-02-01,263
SOLAPUR(MS),2009-02-01,769
SOLAPUR(MS),2010-02-01,608
SOLAPUR(MS),2011-02-01,664
SOLAPUR(MS),2012-02-01,259
SOLAPUR(MS),2013-02-01,1037
SOLAPUR(MS),2014-02-01,448
SOLAPUR(MS),2015-02-01,1193
SOLAPUR(MS),2016-02-01,508
SOLAPUR(MS),2004-03-01,337
SOLAPUR(MS),2005-03-01,189
SOLAPUR(MS),2006-03-01,134
SOLAPUR(MS),2007-03-01,502
SOLAPUR(MS),2009-03-01,514
SOLAPUR(MS),2010-03-01,410
SOLAPUR(MS),2011-03-01,389
SOLAPUR(MS),2012-03-01,279
SOLAPUR(MS),2013-03-01,821
SOLAPUR(MS),2014-03-01,447
SOLAPUR(MS),2015-03-01,965
SOLAPUR(MS),2004-04-01,160
SOLAPUR(MS),2005-04-01,218
SOLAPUR(MS),2006-04-01,122
SOLAPUR(MS),2007-04-01,410
SOLAPUR(MS),2008-04-01,205
SOLAPUR(MS),2009-04-01,301
SOLAPUR(MS),2010-04-01,318
SOLAPUR(MS),2011-04-01,325
SOLAPUR(MS),2012-04-01,265
SOLAPUR(MS),2013-04-01,611
SOLAPUR(MS),2014-04-01,450
SOLAPUR(MS),2015-04-01,848
SOLAPUR(MS),2004-05-01,200
SOLAPUR(MS),2005-05-01,229
SOLAPUR(MS),2006-05-01,130
SOLAPUR(MS),2007-05-01,422
SOLAPUR(MS),2008-05-01,179
SOLAPUR(MS),2009-05-01,338
SOLAPUR(MS),2010-05-01,319
SOLAPUR(MS),2011-05-01,286
SOLAPUR(MS),2012-05-01,298
SOLAPUR(MS),2013-05-01,629
SOLAPUR(MS),2014-05-01,510
SOLAPUR(MS),2015-05-01,977
SOLAPUR(MS),2004-06-01,225
SOLAPUR(MS),2005-06-01,326
SOLAPUR(MS),2006-06-01,234
SOLAPUR(MS),2007-06-01,567
SOLAPUR(MS),2008-06-01,295
SOLAPUR(MS),2009-06-01,387
SOLAPUR(MS),2010-06-01,403
SOLAPUR(MS),2011-06-01,404
SOLAPUR(MS),2012-06-01,395
SOLAPUR(MS),2013-06-01,1102
SOLAPUR(MS),2014-06-01,969
SOLAPUR(MS),2015-06-01,1313
SOLAPUR(MS),2005-07-01,378
SOLAPUR(MS),2006-07-01,245
SOLAPUR(MS),2007-07-01,620
SOLAPUR(MS),2008-07-01,456
SOLAPUR(MS),2009-07-01,445
SOLAPUR(MS),2010-07-01,459
SOLAPUR(MS),2011-07-01,542
SOLAPUR(MS),2012-07-01,434
SOLAPUR(MS),2013-07-01,1820
SOLAPUR(MS),2014-07-01,1416
SOLAPUR(MS),2015-07-01,1798
SOLAPUR(MS),2004-08-01,350
SOLAPUR(MS),2005-08-01,567
SOLAPUR(MS),2006-08-01,269
SOLAPUR(MS),2007-08-01,757
SOLAPUR(MS),2008-08-01,586
SOLAPUR(MS),2009-08-01,466
SOLAPUR(MS),2010-08-01,566
SOLAPUR(MS),2011-08-01,651
SOLAPUR(MS),2012-08-01,484
SOLAPUR(MS),2013-08-01,3242
SOLAPUR(MS),2014-08-01,1394
SOLAPUR(MS),2015-08-01,3520
SOLAPUR(MS),2004-09-01,220
SOLAPUR(MS),2005-09-01,602
SOLAPUR(MS),2006-09-01,235
SOLAPUR(MS),2007-09-01,646
SOLAPUR(MS),2008-09-01,437
SOLAPUR(MS),2009-09-01,438
SOLAPUR(MS),2010-09-01,831
SOLAPUR(MS),2011-09-01,623
SOLAPUR(MS),2012-09-01,433
SOLAPUR(MS),2013-09-01,2870
SOLAPUR(MS),2014-09-01,1185
SOLAPUR(MS),2015-09-01,2655
SOLAPUR(MS),2004-10-01,220
SOLAPUR(MS),2005-10-01,590
SOLAPUR(MS),2006-10-01,240
SOLAPUR(MS),2007-10-01,506
SOLAPUR(MS),2009-10-01,611
SOLAPUR(MS),2010-10-01,893
SOLAPUR(MS),2011-10-01,589
SOLAPUR(MS),2012-10-01,561
SOLAPUR(MS),2013-10-01,2232
SOLAPUR(MS),2014-10-01,1161
SOLAPUR(MS),2015-10-01,1545
SOLAPUR(MS),2004-11-01,255
SOLAPUR(MS),2005-11-01,661
SOLAPUR(MS),2006-11-01,285
SOLAPUR(MS),2007-11-01,394
SOLAPUR(MS),2008-11-01,763
SOLAPUR(MS),2009-11-01,715
SOLAPUR(MS),2010-11-01,1030
SOLAPUR(MS),2011-11-01,518
SOLAPUR(MS),2012-11-01,828
SOLAPUR(MS),2013-11-01,2068
SOLAPUR(MS),2014-11-01,886
SOLAPUR(MS),2015-11-01,1400
SOLAPUR(MS),2005-12-01,429
SOLAPUR(MS),2006-12-01,383
SOLAPUR(MS),2007-12-01,365
SOLAPUR(MS),2009-12-01,795
SOLAPUR(MS),2010-12-01,1322
SOLAPUR(MS),2011-12-01,419
SOLAPUR(MS),2012-12-01,983
SOLAPUR(MS),2013-12-01,1222
SOLAPUR(MS),2014-12-01,1035
SOLAPUR(MS),2015-12-01,1069
SRIGANGANAGAR(RAJ),2015-03-01,1600
SRINAGAR,2004-01-01,1078
SRINAGAR,2005-01-01,723
SRINAGAR,2006-01-01,809
SRINAGAR,2004-02-01,1040
SRINAGAR,2005-02-01,639
SRINAGAR,2006-02-01,591
SRINAGAR,2004-03-01,891
SRINAGAR,2006-03-01,555
SRINAGAR,2004-04-01,691
SRINAGAR,2006-04-01,608
SRINAGAR,2012-04-01,380
SRINAGAR,2004-05-01,652
SRINAGAR,2005-05-01,696
SRINAGAR,2006-05-01,620
SRINAGAR,2004-06-01,540
SRINAGAR,2005-06-01,535
SRINAGAR,2006-06-01,622
SRINAGAR,2015-06-01,1100
SRINAGAR,2004-07-01,554
SRINAGAR,2005-07-01,538
SRINAGAR,2004-08-01,728
SRINAGAR,2005-08-01,672
SRINAGAR,2014-08-01,1500
SRINAGAR,2004-09-01,799
SRINAGAR,2005-09-01,1375
SRINAGAR,2004-10-01,805
SRINAGAR,2004-11-01,875
SRINAGAR,2004-12-01,763
SRINAGAR,2005-12-01,976
SRIRAMPUR(MS),2015-06-01,1650
SRIRAMPUR(MS),2015-10-01,3300
SURAT(GUJ),2004-01-01,879
SURAT(GUJ),2005-01-01,331
SURAT(GUJ),2006-01-01,339
SURAT(GUJ),2007-01-01,920
SURAT(GUJ),2008-01-01,340
SURAT(GUJ),2009-01-01,1257
SURAT(GUJ),2010-01-01,1235
SURAT(GUJ),2011-01-01,1942
SURAT(GUJ),2012-01-01,474
SURAT(GUJ),2013-01-01,1463
SURAT(GUJ),2014-01-01,1164
SURAT(GUJ),2015-01-01,1483
SURAT(GUJ),2016-01-01,1252
SURAT(GUJ),2004-02-01,721
SURAT(GUJ),2005-02-01,299
SURAT(GUJ),2006-02-01,287
SURAT(GUJ),2007-02-01,1088
SURAT(GUJ),2008-02-01,328
SURAT(GUJ),2009-02-01,1096
SURAT(GUJ),2010-02-01,1173
SURAT(GUJ),2011-02-01,1019
SURAT(GUJ),2012-02-01,405
SURAT(GUJ),2013-02-01,1613
SURAT(GUJ),2014-02-01,817
SURAT(GUJ),2015-02-01,1500
SURAT(GUJ),2016-02-01,983
SURAT(GUJ),2004-03-01,513
SURAT(GUJ),2005-03-01,276
SURAT(GUJ),2006-03-01,257
SURAT(GUJ),2007-03-01,683
SURAT(GUJ),2008-03-01,341
